distance_along_trip,n
8406.36793278,6
8406.40568729,9
8406.53042962,8
8406.73948762,9
8407.1425392,38
8407.34000145,14
8407.37172966,19
8407.58305445,1
8407.72975208,8
8407.83460619,19
8408.31219383,32
8408.36159266,20
8408.45689235,20
8408.54127628,29
8408.87880897,6
8408.93758584,19
8409.23937268,14
8409.35441278,14
8409.49789612,16
8409.78465535,20
8409.92439186,20
8410.00637249,19
8410.00895298,20
8410.12117815,9
8410.42396355,6
8410.43069303,9
8410.55071672,19
8410.64354948,9
8410.7162061,16
8411.02043867,6
8411.39766088,20
8411.42909197,5
8411.55318692,8
8411.63618018,68
8411.78539763,33
8411.97285465,19
8412.07810218,7
8412.3170843,8
8412.83837205,16
8412.86445744,14
8412.87326344,28
8413.0215171,20
8413.15082694,28
8413.21178425,5
8413.25618044,10
8413.39182015,19
8413.5207341,18
8413.65554379,1
8413.79019548,20
8414.1326529,20
8414.15435947,20
8414.17842611,11
8414.43479337,7
8414.47999433,6
8414.51906876,15
8414.69905227,15
8414.93314223,18
8414.94852185,19
8415.08246448,19
8415.10367031,11
8415.27081922,17
8415.43476606,10
8415.46345826,20
8415.76845052,14
8416.00672093,20
8416.0340816,18
8416.05623969,14
8416.39211409,14
8416.55574809,38
8416.64377264,24
8417.26238192,13
8417.41672104,8
8417.7265364,12
8417.74510481,18
8417.89093894,12
8418.15153942,25
8418.22513824,19
8418.24657453,11
8418.42626728,13
8418.58457585,37
8418.58897797,17
8418.59903955,20
8418.83742343,17
8418.96165244,14
8419.0841345,11
8419.12583715,9
8419.57632511,38
8419.64670238,19
8419.8592874,20
8420.44917323,8
8420.59237794,80
8420.83251428,1
8420.83358965,5
8420.94344626,38
8421.70581733,20
8421.86706519,14
8421.96047035,18
8422.31472295,11
8422.33032277,19
8422.62224921,6
8422.73350293,10
8422.86891444,19
8422.95068907,8
8422.99708231,17
8423.16978494,12
8423.35393798,19
8423.4298154,40
8423.6484176,18
8423.85402945,36
8423.94254663,6
8424.01472596,19
8424.1847842,16
8424.24937736,11
8424.25457382,8
8424.32412582,9
8424.36807128,13
8424.42657549,14
8424.68111979,12
8424.71039017,3
8424.74627553,19
8424.77247793,42
8424.78882727,17
8424.90548839,21
8425.51329174,20
8425.86387425,17
8426.20253128,25
8426.23188664,14
8426.44585116,6
8426.52124825,13
8426.61952962,20
8426.69337665,5
8426.93048668,14
8427.03039641,19
8427.13155086,60
8427.22344789,4
8427.32453599,19
8427.58846582,27
8427.67789068,98
8428.12377278,6
8428.37274707,8
8428.41879332,38
8428.76955265,17
8428.94240146,10
8429.36766289,13
8429.78841338,20
8429.84663665,9
8430.0191228,4
8430.30113055,13
8430.58330343,126
8430.80886037,24
8430.90397482,20
8431.25821775,14
8431.3847095,7
8431.56388754,17
8431.8415943,20
8431.86352479,18
8432.05559129,10
8432.74868921,17
8432.83210262,5
8432.86479806,20
8432.93495222,20
8433.73786336,11
8433.75319496,9
8434.02925491,14
8434.21466844,20
8434.32647167,20
8434.41698604,19
8434.44313854,6
8434.47080574,19
8434.62432006,6
8434.83563153,6
8434.85029673,20
8434.93015293,19
8434.94142255,56
8434.98312216,40
8435.28598634,20
8435.37639667,17
8435.42212955,17
8436.06822064,54
8436.07187871,20
8436.39412892,98
8436.76671224,24
8436.76701551,20
8436.81173309,20
8436.81494578,20
8436.91643,6
8437.01082148,40
8437.04001944,19
8437.38721048,57
8437.8344158,20
8437.8468353,28
8437.94777778,20
8438.1267361,6
8438.18049826,40
8438.29292397,20
8438.32462628,19
8438.62022298,14
8438.63960166,16
8438.74841801,34
8438.7757237500009,17
8438.86452997,20
8439.06614712,14
8439.29954167,84
8439.4723408,6
8439.56869471,5
8439.57325135,20
8439.94779818,12
8440.17803907,6
8440.20025781,8
8440.51426171,20
8440.75224804,14
8440.78473527,34
8440.89120657,14
8441.10354117,7
8441.2516329,20
8441.96997211,20
8442.17844682,38
8442.18080335,22
8442.20495442,168
8442.2212467,20
8442.64325986,20
8443.26128489,4
8443.38373773,20
8443.44748814,6
8443.46305367,19
8443.74252547,7
8444.00818436,40
8444.04061693,20
8444.0937972,20
8444.3713311,14
8444.45935703,20
8444.72468011,19
8444.77035135,22
8444.80275829,17
8445.15665935,10
8445.40099491,18
8445.65894841,20
8445.74049976,14
8445.9566522,11
8446.9595151,20
8447.45210392,60
8447.6534525,40
8447.94064657,20
8448.1293091,20
8448.4745515,60
8449.2760451,14
8449.65986392,7
8449.88608791,16
8449.9337579,17
8450.02037615,19
8450.10745403,20
8450.15993144,28
8450.54611672,15
8450.64156645,20
8451.12014129,6
8451.12281292,20
8452.05153909,7
8452.12534334,11
8452.37588532,40
8452.4111844,3
8452.44729784,19
8452.45183775,6
8452.50138724,17
8453.21016054,23
8453.21596589,20
8453.35162218,13
8453.42318569,20
8453.56536526,20
8453.62496299,16
8454.07370434,6
8454.2336862,19
8454.35839159,20
8454.60572386,20
8454.82437063,8
8454.87912366,20
8454.93585693,28
8455.01974667,17
8455.10273448,10
8455.37986027,15
8455.52532732,15
8455.82104285,34
8455.92039508,20
8456.02065976,20
8456.0763898,8
8456.5105172,20
8456.84277529,20
8457.57884192,20
8457.59397025,20
8457.61380262,20
8457.77478821,19
8457.80646293,19
8457.82969522,9
8457.86465921,19
8457.89166376,20
8458.08029981,5
8458.304665,6
8458.3870935,7
8458.43652821,14
8458.49195923,40
8458.55316674,13
8458.65617903,40
8458.80163085,20
8459.04319333,19
8459.06540095,30
8459.14069847,17
8459.43731779,20
8459.56987353,5
8459.88268112,14
8459.91458942,14
8460.22493812,48
8460.3916576,14
8460.50757724,20
8460.97927696,16
8461.01218869,20
8461.04747966,20
8462.00157093,32
8462.02582409,14
8462.03243718,74
8462.07678452,20
8462.12482424,19
8462.28860085,20
8462.30173846,14
8462.30857973,8
8462.73947797,20
8463.7469928,20
8464.06512759,20
8464.26014457,20
8464.73653435,14
8465.37861334,9
8465.51034647,5
8465.5881532,19
8465.7800097,7
8466.11398032,8
8466.83972196,14
8466.95377181,14
8467.02906,20
8467.38260206,17
8467.45853936,40
8467.49162071,7
8467.74699297,20
8467.98475513,20
8468.10979457,20
8468.33359094,16
8468.36352303,6
8468.4014511,12
8468.62821442,20
8468.79871641,20
8469.00423752,12
8469.22299335,19
8469.33046596,20
8469.63591356,3
8469.83803248,14
8470.00191443,20
8470.36873086,26
8470.37313007,15
8470.52268218,20
8470.53628492,20
8470.57108351,6
8471.05266949,1
8471.07130766,7
8471.42797426,15
8471.45339286,20
8471.64111666,19
8471.69151294,5
8471.88697258,20
8471.95252179,8
8472.41932092,17
8472.44443221,20
8472.55603018,8
8472.67398944,13
8472.97717625,20
8473.0066009,5
8473.01098764,10
8473.02104213,12
8473.14808877,20
8473.18771173,20
8473.66029191,1
8473.7247815,8
8473.77186359,20
8473.82046874,44
8473.92862033,40
8474.36270588,15
8474.61516242,16
8474.72848446,122
8474.74277446,20
8474.77400235,15
8474.9220306,20
8475.53060668,8
8475.75603158,9
8475.78919003,20
8475.82076067,60
8475.82369396,1
8475.96871525,15
8476.22858398,5
8476.4083353,40
8476.60177067,16
8477.18633917,5
8477.34494345,20
8477.44584457,30
8477.58295486,20
8477.59414941,19
8477.86781532,11
8477.93102241,6
8477.93662651,16
8477.9907617,20
8478.04329732,19
8478.21271849,25
8478.34540026,12
8478.35228169,15
8478.70959033,22
8478.75410001,8
8479.35067684,18
8480.1742889,10
8480.21235816,26
8480.21647575,19
8480.27355382,9
8480.43125171,8
8480.50854775,24
8480.76303172,14
8480.96496556,17
8481.02143951,20
8481.02951164,19
8481.13677807,20
8481.19441668,6
8481.36378639,30
8481.73578898,20
8481.81027457,32
8481.97983951,14
8482.05278428,5
8482.33608032,6
8482.37828776,17
8482.48302549,15
8483.04327492,14
8483.05893596,16
8483.19614772,15
8483.47859959,20
8483.53824631,20
8483.59362493,100
8484.18884856,40
8484.32376788,14
8484.51210477,20
8484.60228837,19
8484.72115398,20
8484.97906906,20
8485.13450324,6
8485.18110314,14
8485.48688979,20
8485.52436523,19
8485.81214614,11
8486.16894205,14
8486.42790884,40
8486.71417825,20
8486.75531612,20
8486.99359942,84
8487.22996883,38
8487.39464384,20
8487.49584239,20
8487.60109159,20
8487.72170386,40
8487.84189444,19
8488.36225343,38
8488.79658154,40
8489.30546001,11
8489.47836034,18
8489.47962599,49
8489.59407954,19
8489.94975692,20
8490.05365226,19
8490.28314057,70
8490.80103167,20
8491.03346813,20
8491.18725287,14
8491.40018873,20
8491.53478778,6
8491.65111852,66
8491.71178743,14
8492.62854196,20
8493.37665667,4
8493.4587124,6
8493.49486221,19
8493.66741434,6
8493.99953814,80
8494.02267739,15
8494.05415745,36
8494.11738464,33
8494.18253768,6
8494.29187539,20
8494.31058492,15
8494.37686816,5
8494.46071506,20
8494.54220209,30
8494.55383544,13
8495.30027729,40
8495.538172,12
8495.99803522,17
8496.29086273,8
8496.30863761,12
8496.42091425,40
8496.44402311,20
8496.83481488,20
8497.03859183,20
8497.16112504,20
8497.23585548,20
8497.31348768,20
8497.38249775,5
8497.84873763,13
8497.94163125,20
8498.74644059,20
8498.75568796,15
8498.9139392,5
8499.01534818,20
8499.34064692,14
8499.35535466,15
8499.47162883,20
8499.47639646,7
8499.79805494,16
8499.88989145,13
8499.9327913,11
8500.03710753,19
8500.57412511,10
8500.91915776,20
8500.96615671,18
8501.27052673,20
8501.35796875,14
8501.51307484,18
8501.65754034,14
8501.78895365,7
8501.84598614,20
8501.86728205,13
8502.12053656,19
8502.43809204,19
8502.59668844,4
8502.63357313,28
8502.89207158,20
8503.10471219,20
8503.16292703,10
8503.16455424,6
8503.22678662,1
8503.45101025,5
8503.6102873,11
8503.66217183,40
8504.16798623,14
8504.31398225,20
8504.37599282,19
8504.40545135,60
8504.47350292,20
8504.66988559,56
8505.10173506,19
8505.24584332,10
8505.96067507,5
8506.35739479,7
8506.7497309,13
8507.19522295,13
8507.70580125,3
8507.97338682,7
8507.98808129,5
8508.25566903,6
8508.9864024,6
8509.09112676,17
8509.13894183,10
8509.21732725,20
8509.28431236,21
8509.3098432,20
8509.40555154,16
8509.40886421,12
8509.41309987,18
8509.60840795,19
8509.73372734,93
8509.7586456,5
8509.82225907,13
8509.94268948,16
8510.4215608,19
8510.66213704,13
8510.88516692,20
8511.77878741,28
8511.81672021,19
8512.52515234,5
8512.63982728,20
8512.88590379,1
8512.94671282,6
8513.02347641,40
8513.07824453,38
8513.27135242,15
8513.4213502,10
8513.74391167,13
8513.79788565,20
8514.13313056,1
8514.25288558,13
8514.44726873,28
8514.78811174,20
8514.81136455,19
8514.86644815,20
8514.98204645,14
8515.05181907,19
8515.1889275,13
8515.33037417,10
8515.48228501,5
8515.48789894,8
8515.53205922,7
8515.584188,7
8516.07528901,20
8516.37598226,16
8516.45140659,13
8516.86006161,19
8516.96695755,17
8517.04120309,29
8517.77723609,13
8518.08352118,15
8518.38085584,17
8518.79996651,20
8518.85419454,7
8519.06996492,20
8519.10433091,8
8519.14593597,13
8519.38958859,7
8519.59160097,3
8519.6004924,20
8519.91016402,20
8520.01432115,19
8520.54957935,40
8520.96668344,20
8521.12674991,19
8521.23696101,2
8521.50088018,19
8521.56023019,20
8522.0938051,7
8522.21415513,17
8522.26794892,13
8522.57553681,20
8522.59503887,20
8522.7906609,20
8523.1806971,7
8523.21436199,13
8523.48295889,38
8523.5229996,20
8523.93337322,20
8524.2537522,40
8524.39360892,20
8524.48663461,5
8524.58340895,20
8524.70112357,57
8524.80769796,8
8524.89462974,7
8524.94928257,14
8525.06019265,17
8525.31417702,8
8525.33341565,7
8525.34729487,13
8525.52380017,20
8526.01462157,20
8526.07587773,38
8526.76277386,12
8526.84549569,2
8526.9762629,20
8526.98033112,20
8527.00038977,14
8527.01984417,20
8527.60228266,13
8528.13739392,28
8528.47156266,6
8528.5795208,4
8529.18124191,17
8529.24355948,40
8529.42455633,5
8529.62569595,40
8529.70970162,13
8530.31825062,14
8530.59358795,26
8530.64109123,13
8530.64699961,7
8530.6504092,38
8530.74867075,20
8530.87111451,7
8530.99730157,20
8531.06555845,57
8531.44667753,44
8531.54527681,13
8531.73287908,19
8532.04940074,13
8532.1181047,38
8532.17605962,15
8532.50268891,19
8532.52002746,7
8532.5426901,6
8532.83668862,20
8532.88413748,51
8533.27999398,13
8533.33012766,38
8533.49098422,4
8533.59196293,12
8534.1291333,52
8534.36150632,20
8534.58533269,26
8534.75490555,2
8534.85460444,11
8534.85703969,13
8535.05293609,18
8535.15258063,13
8535.44203433,20
8535.53742731,3
8535.5628353,13
8535.76241778,20
8536.23891585,18
8536.24891772,14
8536.47080297,20
8536.81961553,18
8537.10170275,4
8537.66467864,78
8537.70971675,7
8538.09624805,14
8538.23130048,30
8538.44986473,8
8538.70658027,20
8538.7766007,7
8539.22629948,17
8539.82092955,13
8539.88916778,6
8540.11677784,17
8540.69094675,18
8541.235311,17
8541.5185634,18
8541.53198132,20
8541.53617757,15
8541.76363501,20
8541.93938058,20
8542.03087144,19
8542.45263898,14
8542.46563133,20
8542.49533383,4
8542.88262324,19
8543.08546847,13
8543.18711257,2
8543.42317067,20
8543.79926562,5
8544.06215155,5
8544.07669361,20
8544.21208956,15
8544.27565195,11
8544.50025513,18
8544.75607242,6
8545.10172016,7
8545.16685547,20
8545.18061959,17
8545.20001305,40
8545.25333403,17
8546.02910417,19
8546.21836274,20
8546.35000739,39
8546.66762778,7
8546.67729759,20
8546.74306395,25
8547.0851857,13
8547.19242133,13
8547.41780577,20
8547.6806171,9
8547.72596358,17
8547.77792915,20
8547.85196505,5
8547.91130861,13
8548.1295963,20
8548.24188982,5
8548.63553607,6
8548.82172069,5
8549.27135706,17
8549.59500854,21
8549.61454631,13
8549.8885656,13
8549.90138725,19
8549.98357405,1
8550.24446134,17
8550.37874942,15
8550.91777881,6
8550.96157879,20
8551.11008537,20
8551.13680025,9
8551.23206077,19
8551.28504765,19
8551.45078653,13
8551.76870249,15
8552.02746638,19
8552.35379104,10
8552.42162809,5
8552.75933888,13
8552.76068301,19
8552.88832763,20
8552.95465283,13
8553.36552374,13
8553.4633489,19
8553.62035584,17
8554.15422204,15
8555.09464892,4
8555.09523125,9
8555.28085414,13
8555.30239682,5
8555.44501581,9
8555.45624317,8
8555.73369821,13
8555.78713535,20
8556.14362415,26
8556.22562768,17
8556.43501737,38
8556.92974325,17
8557.03270494,6
8557.08518231,20
8557.17829689,19
8557.74796546,7
8557.97699841,13
8558.09759801,17
8558.24424137,20
8558.44855768,19
8558.77272725,10
8558.87711542,7
8559.02790023,9
8559.31641463,17
8559.33361554,10
8559.77826666,15
8560.04983375,6
8560.21833107,19
8560.31682619,6
8560.36711028,8
8561.15061265,6
8561.32542614,34
8561.63797398,40
8561.82255008,27
8561.89513796,20
8561.95270384,9
8562.02400585,15
8562.16211947,5
8562.16449338,16
8562.35977604,19
8562.45022324,9
8562.68285204,25
8562.9028597,10
8562.95110124,36
8563.01940115,40
8563.28349959,19
8563.41142343,8
8563.58213472,20
8563.75289283,20
8563.8144224,20
8564.08301659,4
8564.20088708,18
8564.37192394,1
8564.43136396,14
8564.72730352,20
8564.73126728,8
8564.96084291,4
8565.13814436,20
8565.39736804,18
8565.57788285,4
8565.83789073,9
8565.92619982,13
8566.01318696,20
8566.25109098,20
8566.30604274,4
8566.46449325,20
8566.70766336,17
8566.88822956,20
8567.19908941,20
8567.20949711,13
8567.43760756,9
8567.82349564,20
8568.42537893,19
8569.00536102,19
8569.09265892,10
8569.3614722,17
8569.62914758,38
8569.80521524,20
8570.31056088,16
8570.33472824,16
8570.37115273,18
8570.42259124,19
8570.43463432,17
8570.48366133,20
8570.60319246,5
8570.82894316,6
8570.83721621,17
8571.03521839,20
8571.82119241,54
8571.90141669,14
8571.97454342,9
8572.13848514,20
8572.25371574,7
8572.48232679,20
8572.57051327,13
8573.2539645,6
8573.44908661,7
8573.6563073,19
8573.9843952,18
8574.00092015,13
8574.10269766,40
8574.10845814,19
8574.18637392,8
8574.20872847,14
8574.23857496,14
8574.3134592,20
8574.74502365,27
8574.76361293,20
8574.78078334,15
8574.78772636,19
8575.26363696,19
8575.34589666,20
8575.34898088,20
8575.39937903,10
8575.48646226,20
8575.53420939,18
8575.62279165,16
8575.72307728,17
8575.82305429,64
8575.82954628,15
8576.13800137,9
8576.30719393,24
8576.85680764,13
8576.8877244,15
8577.0611995,3
8577.39751826,7
8577.4593518,14
8578.03828032,13
8578.55452358,6
8578.64830056,16
8578.76962369,12
8579.13882592,6
8579.19233598,39
8579.40652977,17
8579.55465174,13
8579.86074556,20
8580.37424589,8
8580.39150526,20
8580.69074359,24
8581.04644842,20
8581.09122684,40
8581.20980475,10
8581.65059861,12
8581.69371173,20
8581.80093321,20
8581.81396595,19
8582.24323513,17
8582.32813634,24
8582.98524028,31
8583.10467115,13
8583.18214453,7
8583.69773576,6
8583.76624859,60
8583.78153824,19
8583.79915518,15
8584.30372684,25
8584.50861187,40
8584.87828261,16
8584.95033995,26
8585.02722493,6
8585.54478681,36
8585.58067736,13
8585.71818036,20
8585.8414088,6
8586.00047033,20
8586.17094529,39
8586.22665259,40
8586.67551008,20
8586.79923411,12
8587.20253344,9
8587.49581505,40
8587.647975,20
8587.64818406,13
8588.07195559,40
8588.17927633,17
8588.37267588,6
8588.42228851,5
8588.62045384,20
8588.74509471,13
8588.76329478,20
8588.88427491,20
8589.34909239,38
8589.45158735,34
8590.25269558,19
8590.34602816,13
8590.50470074,10
8590.66001973,20
8590.85438965,20
8591.22908989,18
8591.76336702,19
8591.84911416,12
8592.15316507,15
8592.22694697,19
8592.40130735,13
8592.52613525,40
8592.53272237,20
8592.57337352,9
8592.80911021,13
8593.05750545,17
8593.28337334,15
8593.36417337,19
8593.44131613,20
8593.6096017,6
8593.97147969,18
8594.02263412,15
8594.11531752,17
8594.58002076,38
8594.70661049,10
8596.10981356,12
8596.25563718,13
8596.39072673,19
8596.42993881,10
8596.67343503,14
8596.72385291,19
8596.94529302,14
8597.60090311,6
8597.68072914,24
8598.03046693,16
8598.22508116,13
8598.43956048,13
8598.52648706,17
8598.65378618,20
8599.06951746,10
8599.18330222,15
8599.26838122,72
8599.41490739,32
8599.65709829,19
8599.70216415,13
8599.79690522,20
8599.81094912,26
8600.15393382,8
8600.46805904,13
8600.53709608,13
8600.57393045,37
8600.84745494,20
8601.01489084,20
8601.50565644,16
8601.55716955,17
8601.75185658,18
8602.26244133,26
8602.38552211,19
8602.45259088,9
8602.55011686,4
8602.74648785,20
8603.01937932,34
8603.14869113,13
8603.17172156,5
8603.26657322,5
8603.32374114,20
8603.56822875,48
8603.60822806,13
8603.64001863,20
8603.83524869,13
8603.84865547,44
8603.85025011,7
8604.51917371,16
8604.6548366,8
8604.95258253,20
8605.04187749,19
8605.52367946,16
8605.64544614,19
8605.82298402,12
8606.13017842,5
8606.28977824,20
8606.2998015,13
8606.32367957,7
8606.65723442,20
8606.67982696,6
8606.93299223,39
8607.27718667,5
8607.66681471,12
8607.75062954,20
8608.55221439,16
8608.79937502,20
8609.02549424,28
8609.2309369,13
8609.45751397,18
8609.54170249,80
8609.54920723,20
8609.66616757,40
8609.69742567,17
8609.8885661,13
8610.00828336,15
8610.27280585,36
8610.36935069,18
8610.63232772,20
8610.85890402,14
8610.90141682,4
8611.05501335,20
8611.11949661,20
8611.62706516,5
8612.04304544,5
8612.47458764,13
8612.90398729,40
8612.99197562,93
8613.45127748,14
8613.90619759,19
8614.1986747,20
8614.28395594,20
8615.06288154,4
8615.22579682,20
8615.24975899,37
8615.30600099,19
8615.5603904,36
8616.02705871,14
8616.37547201,17
8616.61790731,40
8616.80479858,6
8616.8089042,5
8617.43608528,18
8617.47401218,19
8617.89077449,13
8618.1060876,13
8618.41188201,13
8618.45666923,20
8618.51574278,20
8618.99004419,20
8619.13906511,15
8619.20706189,20
8619.2714393,5
8619.3372365,20
8619.39078538,20
8620.20057909,20
8620.23005531,20
8620.4458376,19
8620.60172761,13
8620.69844009,20
8620.96793484,20
8621.14087057,20
8621.35390705,46
8621.59577158,16
8621.7876878,1
8621.81684311,17
8622.4555066,54
8622.95039512,15
8623.00874752,19
8623.09951534,7
8623.38581098,4
8623.55753712,13
8623.63194653,20
8623.79435923,20
8624.39029621,17
8624.61116965,12
8624.6314438,3
8624.9780156,19
8625.44854234,8
8625.8978234,14
8625.95192844,10
8626.40062479,19
8626.4511181,10
8626.70212783,11
8626.71557003,18
8626.71917233,6
8626.89760735,19
8627.8105068,9
8628.43171182,20
8628.48815694,16
8629.30880116,20
8629.47782579,14
8629.63181764,16
8629.73156471,25
8630.52571966,18
8630.52862062,7
8630.99353979,14
8631.11625169,13
8631.31207137,8
8631.64138173,20
8631.81081404,22
8632.27391649,14
8632.36854202,6
8632.64147831,16
8632.97582178,10
8633.23524212,5
8633.51153384,13
8633.65127122,19
8633.69247791,20
8634.00103682,20
8634.02168075,5
8634.33398799,28
8634.54338994,10
8634.56132268,12
8634.59041273,19
8635.07350402,14
8635.48017458,7
8635.62181352,14
8635.87233926,5
8635.91554994,17
8636.03936137,20
8636.0498336,19
8636.45411602,20
8636.52354188,20
8636.86376434,8
8636.94754857,4
8636.97076359,12
8637.12634898,26
8637.16746037,5
8637.4621624,18
8637.50628504,6
8638.59868285,12
8638.80654505,20
8638.99304012,20
8639.06418579,7
8639.25140713,7
8639.80586642,20
8639.94079994,15
8640.29257208,19
8640.42028807,12
8640.43916443,76
8640.4527006,8
8640.63127553,38
8640.82926202,5
8641.12051918,12
8641.5857426,19
8641.9254746,19
8642.22911758,13
8642.25651946,20
8642.7465736,19
8642.76845969,3
8642.77015257,56
8642.77603938,10
8643.01328334,5
8643.05486757,14
8643.23155338,19
8643.49613695,10
8643.71676996,20
8643.77445788,28
8643.77531624,58
8643.7953357,24
8644.45345995,10
8644.699404,32
8644.729386,3
8644.7735164,13
8645.1014424,22
8645.22063341,19
8645.70390976,16
8645.80093926,36
8645.94083097,19
8646.09069167,19
8646.19293083,4
8646.37355579,19
8646.80823945,10
8646.88871142,16
8647.09304062,5
8647.49753483,20
8647.53721571,20
8648.27248213,10
8648.27528152,1
8648.43861681,7
8648.64879891,19
8648.98343026,20
8649.04842586,20
8649.09240139,6
8649.72193279,16
8649.83517256,5
8649.9118614,18
8650.16991555,5
8650.44108894,1
8650.47505012,9
8650.49556973,1
8650.57325574,20
8650.60538586,5
8650.67732114,17
8650.70789838,30
8650.82616246,20
8650.89231887,20
8650.90999804,40
8651.20631715,42
8651.41433237,40
8651.74675659,16
8652.17548451,10
8652.59645883,6
8652.6575606,205
8652.91951408,6
8652.97157995,19
8653.61283988,29
8653.99797582,19
8654.12981921,8
8654.16275883,65
8654.16323447,16
8655.5641096799991,5
8655.79691361,1
8656.08103504,18
8656.14257445,20
8656.41712548,21
8656.65706179,5
8656.67979423,20
8656.86427393,20
8656.90398385,19
8657.01675632,20
8657.1979159,60
8657.25297606,5
8657.37335828,16
8657.88596401,45
8657.97479128,13
8658.26648683,9
8658.78798951,8
8659.20864612,16
8659.37102221,6
8659.56802443,2
8659.61986237,20
8659.91948145,7
8660.29927918,15
8660.32033444,20
8660.39365782,16
8660.5041129,20
8660.75243949,11
8660.87660886,18
8660.88804226,5
8661.19907103,16
8661.28078671,5
8661.35754916,19
8661.47499683,23
8661.5374278800009,13
8662.24849679,5
8662.26099522,20
8662.7781776,16
8662.94559206,32
8663.00827643,7
8663.04861272,20
8663.14291523,20
8663.14349957,9
8663.41595406,10
8663.48142242,20
8663.72383424,20
8663.85008674,20
8663.9793251,6
8664.01795782,20
8664.04088428,13
8664.5899089,20
8664.6366696,6
8664.64115876,40
8664.91667373,7
8665.02478377,32
8665.18617664,36
8665.29645421,40
8665.72952033,32
8665.86234468,14
8666.21755203,20
8666.30316119,18
8666.41160846,12
8666.8354761,2
8666.86020403,12
8666.88989562,5
8666.92401932,20
8667.03923367,19
8667.09255933,7
8667.26075269,14
8667.33721051,40
8667.35347849,48
8667.76415707,20
8667.88635324,248
8668.33274312,6
8668.43623586,20
8668.6368442,20
8668.65306246,15
8668.66270107,26
8668.90709015,20
8668.91905701,40
8669.23335061,5
8669.59461114,8
8669.67163662,20
8669.7969249,16
8669.95629036,20
8670.00177235,10
8670.59457145,48
8670.89665756,6
8671.10694264,6
8671.61059423,19
8671.88685565,20
8671.92815737,20
8672.07923059,12
8672.24209527,10
8672.58340051,9
8672.61021405,20
8672.6919465,36
8672.82664671,20
8672.97393666,5
8673.30891668,20
8673.3309835,13
8673.49447684,9
8673.58342298,10
8673.67933755,40
8673.81862342,10
8674.00665596,13
8674.30322211,20
8674.3199394,8
8674.4535392,20
8674.84356151,20
8674.9224622,12
8674.93492437,12
8675.07072288,20
8675.21019102,15
8675.21335545,13
8675.48188978,20
8675.52575756,24
8675.7462927,14
8675.78797426,13
8675.83112809,15
8675.83211552,24
8675.95227846,19
8675.99606483,32
8676.03092237,20
8676.50192201,32
8676.50259793,38
8676.65182603,13
8676.79609373,5
8676.88509021,14
8677.47650512,20
8677.71074321,20
8677.95865449,7
8678.15875026,58
8678.48178279,20
8678.60499638,36
8678.6640402,20
8678.97228454,36
8679.13868456,20
8679.35061085,26
8679.47346039,12
8679.47960724,9
8679.53998802,6
8679.54564602,19
8680.00755889,38
8680.12049363,20
8680.2735519,20
8680.32763476,48
8680.36218455,5
8680.42886404,54
8680.75857297,5
8680.7587965,5
8681.60994764,170
8681.76917697,12
8681.82064791,14
8682.33194197,20
8682.4504987,20
8682.79547934,20
8682.91324745,13
8683.00919372,15
8683.08546299,20
8683.65638013,40
8684.07433294,7
8684.15334751,32
8684.32837488,10
8685.00967466,12
8685.07952971,5
8685.61593728,12
8686.45227411,40
8686.51439627,20
8686.5844454,12
8687.03755002,8
8687.04785689,10
8687.09066131,4
8687.14315689,20
8687.1876773,38
8687.26692059,6
8687.53112636,20
8687.61579972,20
8687.89430705,19
8687.97906026,16
8688.68717572,12
8688.88371517,6
8689.39291062,16
8689.40026292,4
8689.47092305,5
8690.07441226,14
8690.49782969,15
8690.88163299,12
8691.07944914,5
8691.38453198,57
8692.65959191,40
8692.68544703,60
8692.70315111,19
8692.85974729,17
8692.99118866,8
8693.35804888,20
8693.36864496,15
8693.44155344,6
8693.55739263,1
8693.61068968,11
8693.7470881,12
8693.78937533,14
8693.79316461,7
8693.83668583,14
8693.84948029,20
8693.85077382,20
8694.18279544,19
8694.29161695,20
8694.34038807,2
8694.77142945,11
8694.94129878,16
8695.01386491,20
8695.16253634,13
8695.33354205,119
8695.58138666,19
8695.65730924,20
8695.73667124,4
8695.94614003,6
8696.04754478,4
8696.09771284,7
8696.60848994,3
8696.66946009,16
8696.68100619,28
8697.05762523,6
8697.16379383,13
8697.31745953,7
8697.37799307,19
8697.75509433,20
8698.04070826,40
8698.6549774,9
8698.81375057,4
8698.82119862,12
8698.85566118,20
8699.11494319,19
8699.16091376,20
8699.29896902,3
8699.77824133,19
8700.27238572,7
8700.40351489,8
8700.44745854,18
8701.07839447,20
8701.10593848,20
8701.22458301,19
8701.22847509,28
8701.26259463,20
8701.35787043,9
8701.36029899,20
8701.561589,10
8701.84731818,10
8701.92427132,20
8702.07191131,19
8702.19533925,37
8702.23662803,10
8702.45364069,4
8702.6165699,32
8702.65548144,20
8703.12231325,19
8703.16808339,20
8703.39487469,19
8703.49431769,20
8703.52838761,11
8703.73172828,4
8703.9285203,19
8703.97509601,107
8704.13935439,20
8704.25461164,11
8704.26012103,14
8704.29694421,6
8704.32421478,20
8704.73271374,6
8704.7606614,5
8705.05372765,6
8705.44932768,20
8705.47721027,19
8705.75810276,42
8706.12972655,9
8706.61802802,41
8706.66682624,6
8706.77171436,20
8707.05994168,4
8707.07323335,20
8707.11460639,13
8707.1866022,11
8707.67831337,14
8707.77976927,6
8708.12265571,19
